STOP_ID,HASTUS_CROSS_STREET_NAME,XCOORD,YCOORD,ROUTE_LIST,lon,lat
71440,182nd Ave NE,1328820.5,232786.3,null,-122.09712329973775,47.63115959173926
71450,184th Ave NE,1329586.7,232767.3,null,-122.09401499528897,47.63114196160033
501,Transit Tunnel AcRd,1270963.6,223251.6,null,-122.33097558325414,47.60217886907293
502,Transit Tunnel AcRd,1270860.8,223423.2,null,-122.33140573503312,47.60264373466641
510,3rd Ave S,1270988.9,222776.5,null,-122.33083557974977,47.60087798336519
515,S Main St,1271123.2,222542.0,null,-122.3302728345418,47.60024238825141
516,S Jackson St,1271115.3,222176.5,null,-122.33027603391633,47.59924014187402
520,3rd Ave S,1271009.9,222163.7,null,-122.33070214979311,47.59919943634519
521,S Jackson St,1271116.0,222206.6,null,-122.3302755702054,47.5993226824465
530,Pedestrian Walk,1270951.7,223315.8,null,-122.33102887394314,47.60235420455222
531,James St,1270896.7,223408.7,null,-122.33125909963397,47.60260590625419
532,Transit Tunnel AcRd,1270802.4,223612.7,null,-122.33165736621585,47.60316003188742
1459,Occidental Ave S,1270420.8,222483.1,null,-122.33311465641728,47.600043455208876
1460,Occidental Ave Walk,1270576.0,222479.4,null,-122.3324854189762,47.600041603375395
1465,1st Ave,1270183.1,222181.7,null,-122.3340541094447,47.59920462405824
28390,3rd Ave NW,1263854.9,242839.9,null,-122.36136086693229,47.6554865055507
28400,NW 41st St,1263481.5,243435.2,null,-122.36292367249824,47.65709785541023
28410,6th Ave NW,1263122.0,244007.5,null,-122.36442832559572,47.65864690015659
28412,11th Ave NW,1261613.0,245865.7,null,-122.370700976611,47.66365764719853
28414,NW 45th St,1262523.2,244963.1,null,-122.36693493521996,47.661233459395156
28415,8th Ave NW,1262584.0,244865.8,null,-122.36668038973478,47.66097008697694
28416,11th Ave NW,1261477.7,245868.3,null,-122.37125015383204,47.6636573628554
29540,Stone Way N,1268528.8,244901.2,null,-122.34256383694435,47.661389268372695
29541,N Midvale Pl,1268357.0,244905.3,null,-122.34326119949166,47.661391268021546
29550,Midvale Ave N,1268173.7,245095.1,null,-122.34402001254129,47.66190164034138
29551,Roosevelt Way NE,1274809.6,246072.8,null,-122.31717253780359,47.66493540758814
29552,Roosevelt Way NE,1274785.0,246073.6,null,-122.31727241630031,47.66493630005085
29553,Thackeray Pl NE,1272638.0,246134.7,null,-122.32598878093452,47.66498994930344
29554,Meridian Ave N,1270651.0,246190.0,null,-122.33405549678234,47.665035589187916
57187,4th Ave N,1292430.6,142898.1,null,-122.23803051117493,47.383039426704656
57188,Washington Ave S,1290370.0,142329.5,null,-122.24630442649661,47.38137746985792
57189,6th Ave S,1291878.6,142338.5,null,-122.24021695302653,47.381477907055434
57190,SE 217th St,1302737.8,152019.8,null,-122.19708525399199,47.4085506062922
57191,1st Ave S,1293486.7,142340.5,null,-122.23372739565443,47.38156379421575
57192,W Titus St,1293523.4,141863.4,null,-122.23354425138312,47.380257880451005
57193,Access Rd,1299227.6,139106.8,null,-122.21032552247478,47.372984098789644
57194,98th Pl S,1299852.4,137841.3,null,-122.20771324837366,47.369545927564104
57195,SE 260th St,1301185.0,138224.8,null,-122.20236407867387,47.370662232591854
57196,SE 256th St,1302473.3,139482.9,null,-122.19725597843482,47.37417345543388
57197,SE 253rd Pl,1302487.3,139894.9,null,-122.19722895373717,47.37530344837248
57640,29th St SE,1295898.0,106315.7,null,-122.22137370688088,47.28293869875276
57650,I St SE,1296840.3,106255.2,null,-122.21757368549846,47.28281939449912
57660,M St SE,1298086.1,106241.7,null,-122.21255456382434,47.282843708275934
71460,186th Ave NE,1330108.1,232753.2,null,-122.09189971403617,47.631126707323816
71470,NE 24th St,1330880.2,232927.2,null,-122.08878025694284,47.63163823524768
71480,NE 27th St,1330192.9,233984.5,null,-122.09163748717177,47.634505651746295
71490,NE 29th Ct,1329686.3,234698.0,null,-122.09373934407196,47.636438714863615
71500,180th Ave NE,1328674.5,235643.7,null,-122.097905768457,47.63898548760124
71510,180th Ave NE,1328038.1,236144.2,null,-122.10052026699017,47.64032871904794
71511,180th Ave NE,1328038.1,236144.2,null,-122.10052026699017,47.64032871904794
71512,West Lake Sammamish Pkwy NE,1328099.7,236011.4,null,-122.10026155918233,47.639967479190304
71513,NE 30th St,1328074.7,234955.0,null,-122.10029241018695,47.63707063582187
72323,NE 65th St,1329790.6,244643.3,null,-122.0939771236315,47.66370464753734
72324,185th Ave NE,1330001.6,244735.9,null,-122.09312710645366,47.66396794719292
72326,188th Ave NE,1331347.2,244520.1,null,-122.08765279628903,47.66343666834956
72328,NE Redmond Fall City Rd,1331211.4,242433.2,null,-122.08806574915663,47.6577101534357
1466,2nd Ave S,1270884.0,222166.4,null,-122.3312125622446,47.59920012048693
1467,Occidental Ave S,1270542.1,222173.9,null,-122.33259867577338,47.599202426626185
1470,5th Aly S,1271884.0,222144.8,null,-122.32715844045009,47.59919420011432
1471,5th Ave S,1271667.8,222149.4,null,-122.32803493599975,47.59919530068968
1480,Maynard Ave S,1272522.7,222130.9,null,-122.324569065173,47.59919005789471
1488,8th Ave S,1273099.5,221811.6,null,-122.32220658856629,47.59834547959281
1490,8th Ave S,1273146.3,222119.6,null,-122.3220410858001,47.59919218254747
1495,S King St,1273041.2,221873.4,null,-122.32244768774807,47.59851177972886
1499,Canton Aly S,1272880.9,221510.6,null,-122.32306881927231,47.59750884848287
1500,8th Ave S,1273076.8,222121.1,null,-122.32232284708837,47.599192608067945
2570,6th Ave W,1262765.0,237060.4,null,-122.3653155351341,47.63958581295758
2580,W Crockett St,1262833.8,236320.7,null,-122.36497680122417,47.63756209036281
2590,W Howe St,1262817.4,235759.3,null,-122.36499799055949,47.63602242915991
2600,W Blaine St,1262801.5,235213.7,null,-122.36501842646393,47.63452610209435
29555,N 50th St,1269040.3,246169.2,null,-122.34058932437038,47.66489228498969
29557,Green Lake Way N,1267833.5,245180.4,null,-122.34540710389956,47.66211712840357
29560,N 46th St,1267705.7,245221.3,null,-122.34592888985722,47.66222234871838
29570,N 46th St,1266963.6,245208.3,null,-122.3489387825299,47.66214669152193
29580,Fremont Ave N,1266594.4,245212.6,null,-122.35043708351711,47.66213853536742
29581,Linden Ave N,1266943.9,245206.3,null,-122.34901855162704,47.66214014602103
31340,27th Ave W,1256346.4,235551.7,null,-122.39122230271722,47.635097330385264
31350,W Blaine St,1256563.4,235647.2,null,-122.39035017090205,47.63537112772383
31360,W Newton St,1256973.1,236311.9,null,-122.3887432522815,47.63721573360466
31370,W Boston St,1257195.7,236729.1,null,-122.38787471885244,47.638371578696244
31380,W Lynn St,1257378.2,237076.3,null,-122.38716303974975,47.639333332699294
31390,23rd Ave W,1257642.4,237621.0,null,-122.3861361587891,47.64084093529109
31392,W Armour St,1258352.3,238976.5,null,-122.38336782369858,47.6445954978898
31394,W Dravus St,1258711.8,240285.3,null,-122.38201656723066,47.64820266979038
57670,O St SE,1298631.5,106235.8,null,-122.21035723691055,47.28285431042001
57678,28th St SE,1300503.3,107125.2,null,-122.20288127075344,47.2853837475222
57679,U St SE,1299873.9,106186.4,null,-122.20534922559436,47.28277973479436
57680,R Pl SE,1299210.5,106360.3,null,-122.20803395017157,47.28322394532799
57690,25th St SE,1299241.6,107614.9,null,-122.2079989586948,47.28666436225206
57700,23rd St SE,1299250.2,108190.5,null,-122.20800573843837,47.28824251952344
57701,21st St SE,1299257.7,108835.5,null,-122.20802194483788,47.290010850544306
57702,Howard Rd,1299230.7,109084.0,null,-122.20814860381303,47.29069067410739
57704,R St SE,1299050.2,110206.8,null,-122.20895664249322,47.29375945962622
57710,R St SE,1299149.7,108883.5,null,-122.2084604903269,47.29013713048489
57720,M St SE,1297901.6,108891.4,null,-122.21348917419441,47.29009753555955
58210,S 266th St,1294321.8,136104.8,null,-122.22990049630928,47.364513167390825
58220,S 277th St,1294497.0,132016.4,null,-122.22889454119456,47.35331546288956
58230,85th Ave S,1295037.3,131114.1,null,-122.22664935900634,47.35086907160027
6693,N 100th St,1265653.4,259677.5,null,-122.3554159192627,47.70173514883716
6695,Greenwood Ave N,1265665.0,259574.7,null,-122.35536056225499,47.70145400865782
6700,N 101st St,1265656.2,259933.0,null,-122.35542507171917,47.70243561197211
6710,N 103rd St,1265662.9,260460.3,null,-122.3554402200298,47.70388127519987
6720,N 105th St,1265674.2,261025.0,null,-122.3554396942646,47.70542969903956
6722,N 105th St,1265676.3,261214.0,null,-122.35544634845452,47.705947851317
6730,N 107th St,1265688.0,261674.1,null,-122.35543579613591,47.70720959396473
6740,N 110th St,1265704.7,262368.1,null,-122.35542372779163,47.709112714328974
6750,N 112th St,1265698.8,262975.1,null,-122.35549645046501,47.710776147069204
6760,N 115th St,1265708.7,263641.0,null,-122.3555097424252,47.71260187788456
6770,N 117th St,1265719.9,264297.8,null,-122.35551702439338,47.71440273643379
6780,N 120th St,1265731.1,264961.0,null,-122.35552482108628,47.71622113684214
6790,N 122nd St,1265742.4,265617.2,null,-122.35553164970833,47.71802035589985
8494,S Charles St,1275981.0,220322.9,null,-122.31041387066425,47.59441719883704
2608,Atlantic Base AcRd,1272549.2,219279.5,null,-122.32423778773567,47.59137584678766
2609,Atlantic Base AcRd,1272575.7,219214.7,null,-122.3241253277347,47.591199638848416
2610,W Galer St,1262779.2,234457.8,null,-122.36504783786451,47.632453005009204
2611,Atlantic Base AcRd,1272606.0,219140.7,null,-122.3239967495542,47.59099841559545
2620,5th Aly W,1263336.5,234400.3,null,-122.36278336518674,47.6323257854883
2630,2nd Ave W,1264391.6,234377.1,null,-122.35850310095908,47.63231959822287
2640,W Lee St,1264858.3,234190.5,null,-122.35659566637689,47.631833476262194
2650,W Comstock St,1264844.5,233698.9,null,-122.3566121618648,47.63048527585062
4280,Lee St,1267399.2,233965.9,null,-122.34627454942614,47.631355262200685
4290,Galer St,1267484.5,234385.2,null,-122.34596208897382,47.63250914272093
4300,5th Ave N,1267409.9,234986.8,null,-122.34631255865676,47.63415408321128
4310,Private Rd,1267108.6,235537.8,null,-122.34757833823811,47.63564810566414
4320,Newton St,1267225.1,235781.0,null,-122.34712530504746,47.63632098951711
4321,Newton St,1267229.7,235942.1,null,-122.34711950333576,47.636762805807656
31396,17th Ave W,1259564.0,240363.8,null,-122.37856627848929,47.64846479333043
31400,Thorndyke Ave W,1258031.6,238548.3,null,-122.38463353670514,47.64340411690729
31410,W Armour St,1258039.9,239150.3,null,-122.38464909862122,47.645054615525574
31420,W Barrett St,1258050.9,239787.1,null,-122.38465655591708,47.64680064761881
32423,53rd Ave SW,1253598.3,216862.5,null,-122.40082235207885,47.58371867211097
32424,Bonair Dr SW,1253955.9,217301.2,null,-122.3994098356827,47.58494107293202
32425,Bonair Dr SW,1254299.1,217721.3,null,-122.39805405980087,47.58611167239411
32426,Bonair Dr SW,1254857.8,218410.8,null,-122.39584730501622,47.588032658748645
32427,Bonair Dr SW,1255195.8,218818.8,null,-122.39451144204715,47.58916976130309
32428,Bonair Dr SW,1255670.4,219422.5,null,-122.39263813196204,47.59085083640928
32429,SW California Pl,1256014.7,220005.4,null,-122.39129094876547,47.59246763930618
32430,Harbor Ave SW,1256539.2,220618.9,null,-122.38921602591658,47.59417828817452
32431,Harbor Ave SW,1256995.2,220916.3,null,-122.3873926663308,47.59501869897462
32432,Harbor Ave SW,1257402.8,220956.0,null,-122.38574430201365,47.5951500658492
58235,42nd St NE,1296072.0,128561.6,null,-122.22229029092071,47.3439238692033
58240,45th St NE,1295849.5,129966.3,null,-122.22328990341842,47.34776318126628
58250,40th St NE,1296056.3,128088.1,null,-122.22231913675773,47.342625214805004
58255,37th St NE,1296040.4,127067.7,null,-122.22230897849643,47.339827481660784
58257,30th St NE,1296017.3,125517.8,null,-122.2222893143743,47.33557801807104
58258,30th St NE,1296100.9,124732.0,null,-122.22189505485451,47.33342825357464
58260,28th St NE,1296167.7,124099.7,null,-122.22157972688638,47.33169840507236
58264,Auburn Way N,1295989.5,122182.5,null,-122.22215868136821,47.326434492620294
58270,22nd St NE,1296145.4,122083.9,null,-122.22152301490254,47.32617193829865
58271,D St NE,1295423.8,120159.7,null,-122.22429183441106,47.32086193747113
59050,104th Ave SE,1300257.6,118100.7,null,-122.2046589329843,47.3154559717702
59053,SE 312th St,1307304.2,120671.7,null,-122.17643780125154,47.32284387840979
59055,124th Ave SE,1307369.3,123364.8,null,-122.17636485408899,47.330228930919695
59057,SE 307th Pl,1307338.0,121846.6,null,-122.17638421291304,47.32606596178277
9980,Princeton Ave NE,1284945.6,247463.7,null,-122.27615054589432,47.66927620011667
9990,45th Ave NE,1284040.9,247365.0,null,-122.27981422901401,47.66895910665606
9998,Private Rd,1371133.6,124877.7,null,-121.9193561313514,47.33713470431079
9999,Retreat Kanaskat Rd,1372427.8,123343.2,null,-121.91405038765784,47.33297827398512
10000,43rd Ave NE,1283091.9,247218.4,null,-122.28365396794001,47.668508313050566
10001,NE 60th St,1282820.0,248636.0,null,-122.2848658158298,47.67237989789205
10002,NE 60th St,1282818.0,248467.0,null,-122.28486099474884,47.67191656602999
10005,NE 51st St,1282792.1,246267.7,null,-122.28479774670866,47.66588695190504
10010,39th Ave NE,1282597.0,247228.2,null,-122.28566295711346,47.668509589189405
10020,37th Ave NE,1281948.9,247240.9,null,-122.2882938338165,47.66851084042331
10030,35th Ave NE,1281401.6,247251.7,null,-122.29051553205728,47.66851205599858
11291,E Roanoke St,1273944.9,238109.0,null,-122.32005676233429,47.64306107601978
11299,10th Ave E,1274134.4,238154.4,null,-122.31929173503886,47.6431955495583
11300,Broadway E,1273778.5,238160.4,null,-122.32073568499268,47.64319314769602
4325,Newton St,1267230.3,235966.0,null,-122.34711897690849,47.636828347043895
4330,Crockett St,1267238.2,236260.1,null,-122.3471104033101,47.637634888603465
4340,4th Ave N,1266582.8,236500.0,null,-122.3497874818571,47.63825707165348
4350,3rd Ave N,1265987.0,236513.1,null,-122.35220476146633,47.63826076837116
4355,2nd Ave N,1265687.1,236518.8,null,-122.35342144417852,47.63826015938043
4360,Warren Ave N,1265382.5,236527.4,null,-122.35465741994122,47.638267231449746
4370,1st Ave N,1264993.2,236579.2,null,-122.35624035894604,47.63838810488742
6630,N 83rd St,1265592.5,255169.0,null,-122.35530110754243,47.68937429464522
6640,N 85th St,1265603.1,255749.2,null,-122.35530466405119,47.69096516627449
6650,N 87th St,1265611.6,256434.3,null,-122.35532516953604,47.69284344915142
6651,Greenwood Ave N,1265517.9,256937.9,null,-122.35574601344914,47.69421870864022
6652,1st Ave NW,1264868.2,256954.6,null,-122.35838501004966,47.69422921834313
6653,NW 89th St,1264299.0,256614.3,null,-122.36066842521224,47.693265530908924
6654,1st Ave NW,1264914.8,256298.9,null,-122.35814307155874,47.69243451290678
32433,SW Maryland Pl,1257989.7,220230.6,null,-122.38330694543119,47.59319422216764
32434,Pedestrian Walk,1258203.3,219499.1,null,-122.38238179091542,47.591201018108656
35170,S Wildwood Ln,1286287.1,198052.6,null,-122.26697109100934,47.533908570668366
35180,S Kenyon St,1286420.4,197154.3,null,-122.26636386095132,47.53145312173649
35190,S Rose St,1286417.3,196470.7,null,-122.2663248837235,47.5295792046018
35200,S Cloverdale Pl,1286408.3,195962.2,null,-122.26632298264553,47.52818493829042
35210,54th Ave S,1286747.1,195425.7,null,-122.26491147731697,47.52673166843562
35220,Wabash Ave S,1286791.6,194925.1,null,-122.26469370810425,47.525361784195184
35230,Lake City Way NE,1280458.2,265792.1,null,-122.29577359712991,47.71928202128151
35231,28th Ave NE,1279848.2,265808.4,null,-122.29825256915328,47.71929489480406
35232,26th Ave NE,1279320.6,265823.3,null,-122.30039673984416,47.71930818370282
35233,25th Ave NE,1278866.4,265836.1,null,-122.30224261111422,47.719319517260075
35235,NE 125th St,1279986.2,266004.5,null,-122.29770719599664,47.719839601186514
35240,23rd Ave NE,1278274.3,265855.4,null,-122.30464911294527,47.71934141126434
59058,124th Ave SE,1307362.1,123074.0,null,-122.17637341938982,47.329431487200736
59059,SE 304th St,1307373.5,123510.4,null,-122.1763581663547,47.33062822970973
59060,SE 312th St,1303367.9,120721.8,null,-122.19230919054732,47.32279176488913
59061,SE 300th Way,1307404.5,124587.7,null,-122.17630898665578,47.3335826534743
59062,SE 282nd St,1307549.1,130278.9,null,-122.1761263942049,47.34918948331209
59063,124th Ave SE,1307663.8,131625.6,null,-122.17575854282417,47.352886354891986
59064,SE 300th Way,1307404.6,124592.7,null,-122.17630893530514,47.33359636354462
59065,SE 296th Way,1307442.2,125844.0,null,-122.17624538181757,47.337028047614496
59776,SE 19th St,1304676.8,172326.2,null,-122.19070236683747,47.464305623214436
59780,Puget Dr SE,1304658.3,172201.2,null,-122.19076823213817,47.46396209578486
59785,Rolling Hills Ave SE,1303169.5,171294.4,null,-122.19672109057339,47.46140435348976
59790,Jones Pl SE,1303377.3,171297.7,null,-122.1958814301432,47.46142348800586
59791,Access Rd,1301695.7,171480.7,null,-122.20269136117551,47.461843278400636
59800,Grant Ave S,1302435.8,171420.0,null,-122.19969560831487,47.46171295827129
533,Pioneer Sq Sta AcRd,1270936.3,223386.0,null,-122.33109682267259,47.602545799097776
538,Columbia St,1270579.5,223944.4,null,-122.33258691114693,47.60405731121981
539,Marion St,1270423.8,224207.6,null,-122.33323872405157,47.60477041731384
540,Columbia St,1270483.9,224106.0,null,-122.3329871225852,47.60449514563788
548,Madison St,1270262.8,224479.6,null,-122.33391273074513,47.605507356890335
550,Spring St,1270156.1,224660.0,null,-122.3343594384889,47.60599612334368
558,Seneca St,1269933.9,225035.5,null,-122.33528970867216,47.60701347238843
565,Transit Tunnel AcRd,1269705.9,225477.0,null,-122.3362487480743,47.608211407122326
566,Symphony Station,1269820.1,225283.3,null,-122.33577055294496,47.60768659464046
570,Union St,1269575.9,225640.1,null,-122.33678856935951,47.6086514978521
6658,1st Ave NW,1264873.1,256954.5,null,-122.35836510897326,47.69422921043691
6660,N 90th St,1265617.5,257025.2,null,-122.35534866743033,47.694463393827164
6670,N 92nd St,1265624.5,257691.8,null,-122.35537378014138,47.69629088757468
6680,N 95th St,1265632.7,258196.0,null,-122.35538097993745,47.69767331673636
6685,N 97th St,1265644.9,259046.9,null,-122.35539978415211,47.70000624826424
6690,N 97th St,1265644.3,259001.0,null,-122.35539853384218,47.6998804063665
8410,S McClellan St,1278797.8,214602.4,null,-122.29855858402009,47.57888498019364
8415,S Lander St,1278705.4,214790.2,null,-122.29894737446355,47.579394915537534
8429,S Bayview St,1278385.2,215440.6,null,-122.30029470473819,47.58116093311592
8430,25th Ave S,1278331.1,215550.8,null,-122.30052237849131,47.58146016328366
8440,S Walker St,1277887.4,216448.3,null,-122.30238925117462,47.58389699954884
8450,S Plum St,1277559.0,217118.4,null,-122.30377156130587,47.585716544249806
8460,S Grand St,1277351.2,217539.9,null,-122.3046460936837,47.586860983896436
8470,21st Ave S,1277156.6,217932.5,null,-122.30546494360429,47.58792689443082
35250,20th Ave NE,1277549.0,265879.0,null,-122.30759698575156,47.719368046903064
36760,Pedestrian Walk,1277974.8,218615.6,null,-122.3022027808508,47.58984212358023
36765,I-90 Trl,1277995.9,218858.2,null,-122.30213605248554,47.590508192084
36770,I-90 Trl,1277988.7,218993.2,null,-122.30217566668144,47.59087784919645
36772,S Norman St,1277955.4,219833.5,null,-122.30237559310389,47.59317936163545
36773,S Norman St,1277976.9,219900.1,null,-122.30229362734559,47.593363036700694
36774,S Judkins St,1277921.4,219340.5,null,-122.30247522004716,47.591826273765534
36775,S Judkins St,1277924.0,219329.1,null,-122.3024638032589,47.59179516253334
36776,S Judkins St,1277900.4,219435.1,null,-122.3025676282707,47.59208447248338
36780,S Norman St,1277991.0,219961.7,null,-122.30224125910541,47.59353261954973
36785,S Charles St,1278004.9,220405.0,null,-122.30221922582876,47.59474842822893
36791,E Jefferson St,1277946.9,224625.1,null,-122.30278080823423,47.6063126473989
36800,E Cherry St,1277963.6,225354.4,null,-122.30276957005462,47.608312525606074
36810,E Marion St,1277979.3,226041.1,null,-122.30275908690547,47.61019558521369
59810,Benson Rd S,1301169.2,171788.7,null,-122.20484159786801,47.462661820872725
59815,S 15th St,1300458.4,173124.0,null,-122.20781101324633,47.466287185079224
59820,S 15th St,1300449.5,173205.5,null,-122.20785287374004,47.466510145090886
59828,Smithers Ave S,1300033.7,171209.8,null,-122.20938937216178,47.46101945779112
59829,S Puget Dr,1300463.4,173078.2,null,-122.20778749529842,47.46616188968141
59830,S Renton Village Pl,1300438.9,174031.9,null,-122.20795539682649,47.46877483184379
59831,Andover Park W,1289042.8,169519.4,null,-122.25368590930314,47.45583858927597
60359,S 32nd St,1299417.0,167564.0,null,-122.21161801266209,47.45099588357554
60360,Talbot Rd S,1298947.1,163964.8,null,-122.2132560646743,47.44110721856647
60361,S Carr Rd,1299153.6,164303.1,null,-122.21244624709277,47.44204466258083
60362,S 177th St,1299417.7,165128.5,null,-122.21143892015327,47.44432009342218
60363,S 37th St,1299546.2,166051.9,null,-122.21098651259426,47.44685748511676
60364,S 27th Pl,1299183.5,169255.9,null,-122.21268415103995,47.455621995556555
60365,S 23rd St,1299407.1,170659.0,null,-122.21188208448588,47.45947894493711
11310,E Edgar St,1273450.8,238720.0,null,-122.32210870229328,47.644709626375914
11320,E Hamlin St,1273460.1,239151.9,null,-122.32210487508827,47.645893946280566
11330,E Shelby St,1273469.7,239616.8,null,-122.32210242064997,47.647168734188455
11340,E Allison St,1273480.8,240148.9,null,-122.32209915557203,47.64862779502984
11350,Harvard Ave E,1273491.2,240645.0,null,-122.32209590441107,47.64998814362633
11351,NE 41st St,1276021.8,243314.3,null,-122.31203886758725,47.65743838257878
11352,NE 42nd St,1276037.6,243762.5,null,-122.31200970992576,47.65866772196541
11353,NE 43rd St,1276048.9,244083.6,null,-122.31198889884409,47.659548445750744
11354,Brooklyn Ave NE,1275595.1,244722.0,null,-122.31387986479251,47.661274368852595
11355,12th Ave NE,1275141.0,244735.1,null,-122.31572329622331,47.661286311791244
12695,E Spring St,1281295.6,226440.3,null,-122.28934768984197,47.61146258449511
12700,E Marion St,1281282.7,226094.5,null,-122.28937345574546,47.61051407798686
12710,34th Ave,1281147.0,225160.0,null,-122.28985179495153,47.60794557507821
12712,E Cherry St,1281254.6,225220.3,null,-122.28942030181926,47.60811643916909
8475,I-90 Ramp,1277032.5,218187.7,null,-122.30598753143566,47.588619885893856
8480,Pedestrian Walk,1276824.0,218611.0,null,-122.30686513715399,47.58976920548886
8485,I-90 Ramp,1276885.2,218486.7,null,-122.30660752981993,47.589431712733614
8490,I-90 Ramp,1276274.3,219728.2,null,-122.30917917975391,47.59280256030143
8492,S Norman St,1276146.7,219986.3,null,-122.30971627342205,47.59350329943771
9901,NE 65th St,1288437.1,250800.5,null,-122.26223365641351,47.67860097460173
9910,NE 70th St,1288101.1,251092.0,null,-122.2636193632117,47.679382868547656
9912,NE 70th St,1288100.8,250985.7,null,-122.26361256130015,47.679091483887824
9920,NE 65th St,1288100.0,249817.2,null,-122.2635276594897,47.67588857254042
9921,NE 65th St,1288055.0,249621.2,null,-122.26369550384567,47.6753490417736
9930,NE 62nd St,1287431.1,248990.8,null,-122.26617991198488,47.673589292689805
9940,NE 59th St,1286851.9,248398.4,null,-122.26848562904023,47.67193593292352
9950,NE 58th St,1286362.6,247898.8,null,-122.2704334165384,47.67054149451716
9960,NE Windermere Rd,1286138.8,247671.2,null,-122.27132434563494,47.66990618117616
38328,15th Ave NE,1276222.6,254307.3,null,-122.31208130454723,47.68758053333304
38330,NE 80th St,1276197.6,253878.3,null,-122.31214931953743,47.68640333748802
38340,NE 77th St,1276193.8,253127.9,null,-122.31210620551735,47.68434630838348
38350,NE 75th St,1276218.8,252530.1,null,-122.31195810037552,47.68270906916512
38360,NE 73rd St,1276270.9,251863.6,null,-122.31169465319726,47.680884951666
38370,NE 70th St,1276183.9,251236.5,null,-122.31199885775993,47.679161502618655
38380,NE 68th St,1276181.0,250708.3,null,-122.31196943228402,47.67771356547916
38390,NE 65th St,1276177.8,250114.2,null,-122.31193608667958,47.676084981997036
38400,NE 68th St,1276181.3,250766.3,null,-122.31197273816393,47.67787255798873
38410,NE 70th St,1276185.3,251404.0,null,-122.31200623968331,47.679620690094715
38420,NE 73rd St,1276279.7,252057.1,null,-122.31167402471978,47.68141579423651
38430,NE 75th St,1276191.8,252743.5,null,-122.31208433804304,47.68329257149916
38440,NE 77th St,1276195.2,253392.3,null,-122.3121211481932,47.685071096399724
39920,35th Ave SW,1259040.7,196532.3,null,-122.37712186332787,47.5282965718882
60366,S 23rd St,1299342.4,170534.7,null,-122.21213457967222,47.459135055016006
60367,S 26th St,1299165.3,169821.4,null,-122.21279867507644,47.457171164306416
60368,S 18th St,1300157.3,172128.0,null,-122.20895615026309,47.463542348796615
60369,Benson Dr S,1300488.8,172846.4,null,-122.2076680882435,47.46552775725974
60370,E Valley Hwy,1297107.1,164003.1,null,-122.22069292621167,47.44112151084265
60372,Lind Ave SW,1295576.6,164040.8,null,-122.2268792896721,47.44114904160929
60820,S 220th St,1277628.6,151274.6,null,-122.29841047945497,47.405242896021726
60821,13th Pl S,1272229.5,117048.8,null,-122.3175433729504,47.31114722418356
60830,S 216th St,1277740.6,152591.4,null,-122.29805949090091,47.408858073600406
60832,S 211th St,1277899.8,154046.4,null,-122.29752848054194,47.41285451725811
60840,S 208th St,1278016.3,155125.1,null,-122.2971409162063,47.41581729812541
60842,S 204th St,1278154.4,156409.3,null,-122.29668185996174,47.419344477481914
60850,S 200th St,1278307.2,157878.6,null,-122.2961775839219,47.42337977889236
14410,NW 100th St,1261055.9,259787.1,null,-122.37409239120336,47.70178475608941
14420,NW 103rd St,1261068.4,260341.8,null,-122.37408673577349,47.70330583668077
14955,62nd Ave SW,1250954.6,215154.9,null,-122.41139044892641,47.578890168122456
14960,61st Ave SW,1251090.8,215211.6,null,-122.41084344498805,47.57905323281912
14961,SW Stevens St,1251116.6,214652.6,null,-122.41069251635162,47.57752251091223
14962,SW Admiral Way,1251094.8,214108.3,null,-122.41073562238715,47.57602940579216
14963,60th Ave SW,1251518.7,214046.5,null,-122.40901347521697,47.57588382278669
16610,N 155th St,1271088.6,274128.7,null,-122.33449150730073,47.74163781511456
16620,N 156th Pl,1271088.4,274690.9,null,-122.33453689008718,47.74317876820414
16630,N 159th St,1271088.9,275272.5,null,-122.3345809690544,47.74477293304259
16640,N 163rd St,1271087.9,276105.1,null,-122.33465104868517,47.747054996489204
16650,N 165th St,1271088.4,276801.0,null,-122.33470419815767,47.74896245168679
16660,N 167th St,1271092.5,277470.1,null,-122.33474059489473,47.750796641668046
9970,Ivanhoe Pl NE,1285323.3,247107.5,null,-122.27459078899743,47.66831925629345
9972,Princeton Ave NE,1284941.4,247139.4,null,-122.27614291372319,47.66838707699971
9974,NE 52nd St,1283695.6,246512.4,null,-122.28115032654787,47.66660432975494
11190,E Harrison St,1273587.6,230502.8,null,-122.32090951785153,47.62219373475623
11191,E Mercer St,1273850.5,231140.7,null,-122.31989362642855,47.623956130263984
11195,E Republican St,1273591.6,230966.5,null,-122.32092964537209,47.62346493760016
11200,E Mercer St,1273597.8,231384.8,null,-122.32093729555255,47.624611816645015
11210,10th Ave E,1273748.6,231673.9,null,-122.32034854231641,47.62541222244648
11220,E Aloha St,1273794.8,232390.0,null,-122.32021732963153,47.627377483072436
11230,E Prospect St,1273806.5,232931.5,null,-122.32021231658442,47.62886234168827
11240,E Highland Dr,1273820.4,233604.0,null,-122.32020864686595,47.63070638470082
11250,E Galer St,1273831.5,234154.9,null,-122.32020680279729,47.63221697657976
11260,E Blaine Stair,1273878.1,235163.9,null,-122.32009689521388,47.63498508983512
11270,E Howe St,1273889.2,235617.5,null,-122.32008742368082,47.63622898454009
